Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-23 09:30:00-04:00,211.42999267578125,211.42999267578125,211.42999267578125,211.42999267578125,211.42999267578125,6378
2023-03-23 09:31:00-04:00,211.85499572753903,211.85499572753903,211.85499572753903,211.85499572753903,211.85499572753903,573
2023-03-23 09:34:00-04:00,212.3000030517578,213.0500030517578,212.3000030517578,212.4250030517578,212.4250030517578,1618
2023-03-23 09:37:00-04:00,212.5249938964844,212.5249938964844,212.5249938964844,212.5249938964844,212.5249938964844,348
2023-03-23 09:40:00-04:00,212.5050048828125,212.5050048828125,211.8800048828125,211.8800048828125,211.8800048828125,856
2023-03-23 09:41:00-04:00,212.55499267578125,212.55499267578125,212.55499267578125,212.55499267578125,212.55499267578125,442
2023-03-23 09:42:00-04:00,212.55999755859372,212.55999755859372,212.55999755859372,212.55999755859372,212.55999755859372,170
2023-03-23 09:44:00-04:00,212.30999755859372,212.55499267578125,212.1699981689453,212.55499267578125,212.55499267578125,441
2023-03-23 09:45:00-04:00,212.6999969482422,212.8000030517578,211.94000244140625,212.75,212.75,1939
2023-03-23 09:46:00-04:00,212.3999938964844,213.16000366210935,212.3999938964844,212.62750244140625,212.62750244140625,8473
2023-03-23 09:47:00-04:00,212.41000366210935,212.69500732421875,212.2899932861328,212.2899932861328,212.2899932861328,1498
2023-03-23 09:48:00-04:00,212.0449981689453,212.0449981689453,212.0449981689453,212.0449981689453,212.0449981689453,160
2023-03-23 09:49:00-04:00,211.88999938964844,211.88999938964844,211.88999938964844,211.88999938964844,211.88999938964844,845
2023-03-23 09:51:00-04:00,212.46499633789065,212.6699981689453,212.46499633789065,212.6699981689453,212.6699981689453,258
2023-03-23 09:52:00-04:00,212.50999450683597,212.50999450683597,212.50999450683597,212.50999450683597,212.50999450683597,557
2023-03-23 09:53:00-04:00,212.69000244140625,212.91000366210935,212.63499450683597,212.91000366210935,212.91000366210935,676
2023-03-23 09:54:00-04:00,212.6000061035156,212.6000061035156,212.3600006103516,212.6000061035156,212.6000061035156,1458
2023-03-23 09:56:00-04:00,212.6000061035156,212.8500061035156,212.4199981689453,212.4199981689453,212.4199981689453,852
2023-03-23 09:57:00-04:00,212.8500061035156,212.8500061035156,212.6000061035156,212.6000061035156,212.6000061035156,568
2023-03-23 09:58:00-04:00,212.66000366210935,212.91000366210935,212.66000366210935,212.91000366210935,212.91000366210935,498
2023-03-23 09:59:00-04:00,212.91000366210935,212.94500732421875,212.6999969482422,212.85499572753903,212.85499572753903,4885
2023-03-23 10:00:00-04:00,212.85499572753903,212.9850006103516,212.85499572753903,212.9750061035156,212.9750061035156,760
2023-03-23 10:01:00-04:00,212.9900054931641,213.0050048828125,212.8999938964844,212.9900054931641,212.9900054931641,841
2023-03-23 10:02:00-04:00,213.00999450683597,213.00999450683597,213.0,213.0,213.0,348
2023-03-23 10:03:00-04:00,212.94000244140625,212.94000244140625,212.82000732421875,212.8300018310547,212.8300018310547,1811
