Datetime,Open,High,Low,Close,Adj Close,Volume,Date
2023-03-29 09:30:00-04:00,98.69000244140624,99.23999786376952,98.55999755859376,99.23999786376952,99.23999786376952,1659035,
2023-03-29 09:31:00-04:00,99.23999786376952,99.4499969482422,99.16000366210938,99.2699966430664,99.2699966430664,438208,
2023-03-29 09:32:00-04:00,99.2750015258789,99.51020050048828,99.26000213623048,99.43499755859376,99.43499755859376,376245,
2023-03-29 09:33:00-04:00,99.43499755859376,99.5749969482422,99.25,99.26000213623048,99.26000213623048,323892,
2023-03-29 09:34:00-04:00,99.27999877929688,99.37999725341795,99.19000244140624,99.3582000732422,99.3582000732422,181077,
2023-03-29 09:35:00-04:00,99.33999633789062,99.85990142822266,99.30999755859376,99.8499984741211,99.8499984741211,605671,
2023-03-29 09:36:00-04:00,99.85030364990234,99.98999786376952,99.75,99.9800033569336,99.9800033569336,408423,
2023-03-29 09:37:00-04:00,99.98500061035156,100.2699966430664,99.86000061035156,100.25499725341795,100.25499725341795,834407,
2023-03-29 09:38:00-04:00,100.25499725341795,100.29000091552734,100.05999755859376,100.18000030517578,100.18000030517578,381918,
2023-03-29 09:39:00-04:00,100.17890167236328,100.25,99.95999908447266,100.05500030517578,100.05500030517578,310289,
2023-03-29 09:40:00-04:00,100.05999755859376,100.12000274658205,99.87010192871094,99.99500274658205,99.99500274658205,361915,
2023-03-29 09:41:00-04:00,99.99500274658205,100.0500030517578,99.88500213623048,99.95999908447266,99.95999908447266,396069,
2023-03-29 09:42:00-04:00,99.96499633789062,100.0,99.91000366210938,99.96499633789062,99.96499633789062,177866,
2023-03-29 09:43:00-04:00,99.96499633789062,100.0250015258789,99.91000366210938,99.95999908447266,99.95999908447266,320531,
2023-03-29 09:44:00-04:00,99.96189880371094,99.98999786376952,99.68000030517578,99.68499755859376,99.68499755859376,227622,
2023-03-29 09:45:00-04:00,99.69000244140624,99.8000030517578,99.4499969482422,99.55999755859376,99.55999755859376,339603,
2023-03-29 09:46:00-04:00,99.58000183105467,99.8499984741211,99.52999877929688,99.83000183105467,99.83000183105467,242964,
2023-03-29 09:47:00-04:00,99.83450317382812,99.9800033569336,99.83450317382812,99.96080017089844,99.96080017089844,220283,
2023-03-29 09:48:00-04:00,99.97000122070312,100.0999984741211,99.9000015258789,100.0968017578125,100.0968017578125,249094,
2023-03-29 09:49:00-04:00,100.08999633789062,100.08999633789062,99.86000061035156,99.9000015258789,99.9000015258789,204256,
2023-03-29 09:50:00-04:00,99.88500213623048,99.97000122070312,99.8000030517578,99.81500244140624,99.81500244140624,172456,
2023-03-29 09:51:00-04:00,99.81999969482422,99.9800033569336,99.79000091552734,99.81999969482422,99.81999969482422,160253,
2023-03-29 09:52:00-04:00,99.83000183105467,100.0199966430664,99.80999755859376,100.00499725341795,100.00499725341795,150695,
2023-03-29 09:53:00-04:00,100.0,100.0,99.75,99.77989959716795,99.77989959716795,153554,
2023-03-29 09:54:00-04:00,99.77010345458984,99.77010345458984,99.51000213623048,99.55999755859376,99.55999755859376,173880,
2023-03-29 09:55:00-04:00,99.55999755859376,99.6449966430664,99.54000091552734,99.58999633789062,99.58999633789062,113330,
2023-03-29 09:56:00-04:00,99.58000183105467,99.6125030517578,99.54000091552734,99.5500030517578,99.5500030517578,65081,
2023-03-29 09:57:00-04:00,99.54989624023438,99.625,99.43000030517578,99.62000274658205,99.62000274658205,195958,
2023-03-29 09:58:00-04:00,99.62000274658205,99.69000244140624,99.58380126953124,99.60250091552734,99.60250091552734,116571,
2023-03-29 09:59:00-04:00,99.6050033569336,99.6500015258789,99.47000122070312,99.56009674072266,99.56009674072266,135882,
2023-03-29 10:00:00-04:00,99.56999969482422,99.75,99.56999969482422,99.68399810791016,99.68399810791016,152611,
2023-03-29 10:01:00-04:00,99.69000244140624,99.8197021484375,99.69000244140624,99.72640228271484,99.72640228271484,203860,
2023-03-29 10:02:00-04:00,99.7300033569336,99.9000015258789,99.72000122070312,99.88150024414062,99.88150024414062,149033,
2023-03-29 10:03:00-04:00,99.88780212402344,99.88999938964844,99.8000030517578,99.88009643554688,99.88009643554688,113077,
2023-03-29 10:04:00-04:00,99.88990020751952,100.08999633789062,99.87000274658205,100.05999755859376,100.05999755859376,303199,
2023-03-29 10:05:00-04:00,100.05999755859376,100.08000183105467,99.93000030517578,99.9499969482422,99.9499969482422,132645,
2023-03-29 10:06:00-04:00,99.94000244140624,99.95999908447266,99.76000213623048,99.88359832763672,99.88359832763672,192268,
2023-03-29 10:07:00-04:00,99.87999725341795,99.98999786376952,99.8301010131836,99.86000061035156,99.86000061035156,121681,
2023-03-29 10:08:00-04:00,99.87000274658205,99.91999816894533,99.7699966430664,99.81099700927734,99.81099700927734,98966,
2023-03-29 10:09:00-04:00,99.81990051269533,99.88999938964844,99.77999877929688,99.87000274658205,99.87000274658205,85069,
2023-03-29 10:10:00-04:00,99.87000274658205,99.99500274658205,99.86000061035156,99.9220962524414,99.9220962524414,129569,
2023-03-29 10:11:00-04:00,99.91999816894533,100.01000213623048,99.87570190429688,99.98999786376952,99.98999786376952,150061,
2023-03-29 10:12:00-04:00,99.99199676513672,100.0500030517578,99.88009643554688,99.90959930419922,99.90959930419922,110222,
2023-03-29 10:13:00-04:00,99.91000366210938,99.91829681396484,99.74749755859376,99.75,99.75,134530,
2023-03-29 10:14:00-04:00,99.74040222167967,99.79000091552734,99.61000061035156,99.66999816894533,99.66999816894533,168126,
2023-03-29 10:15:00-04:00,99.66999816894533,99.79759979248048,99.58200073242188,99.76000213623048,99.76000213623048,125694,
2023-03-29 10:16:00-04:00,99.7584991455078,99.83999633789062,99.70010375976562,99.75,99.75,79810,
2023-03-29 10:17:00-04:00,99.74500274658205,99.8000030517578,99.68299865722656,99.7699966430664,99.7699966430664,91042,
2023-03-29 10:18:00-04:00,99.77999877929688,99.79000091552734,99.70999908447266,99.72989654541016,99.72989654541016,71099,
2023-03-29 10:19:00-04:00,99.7300033569336,99.75,99.62999725341795,99.73999786376952,99.73999786376952,1391140,
2023-03-29 10:20:00-04:00,99.74500274658205,99.87000274658205,99.70500183105467,99.83000183105467,99.83000183105467,267720,
2023-03-29 10:21:00-04:00,99.83999633789062,99.87000274658205,99.59010314941406,99.62999725341795,99.62999725341795,161420,
2023-03-29 10:22:00-04:00,99.63999938964844,99.72000122070312,99.5749969482422,99.69000244140624,99.69000244140624,97311,
2023-03-29 10:23:00-04:00,99.69129943847656,99.76499938964844,99.52999877929688,99.58499908447266,99.58499908447266,124799,
2023-03-29 10:24:00-04:00,99.56999969482422,99.56999969482422,99.3228988647461,99.41000366210938,99.41000366210938,220682,
2023-03-29 10:25:00-04:00,99.41999816894533,99.4260025024414,99.22000122070312,99.23889923095705,99.23889923095705,177090,
2023-03-29 10:26:00-04:00,99.24009704589844,99.33999633789062,99.19000244140624,99.26270294189452,99.26270294189452,195836,
2023-03-29 10:27:00-04:00,99.26499938964844,99.3000030517578,99.16000366210938,99.1999969482422,99.1999969482422,115920,
2023-03-29 10:28:00-04:00,99.19010162353516,99.33999633789062,99.19000244140624,99.31999969482422,99.31999969482422,89008,
2023-03-29 10:29:00-04:00,99.31999969482422,99.34709930419922,99.2699966430664,99.3000030517578,99.3000030517578,95796,
