Datetime,Open,High,Low,Close,Adj Close,Volume,Date
2023-03-23 09:30:00-04:00,192.5,193.6000061035156,192.3999938964844,193.6000061035156,193.6000061035156,65819,
2023-03-23 09:31:00-04:00,193.6000061035156,193.66000366210935,193.1000061035156,193.66000366210935,193.66000366210935,3343,
2023-03-23 09:32:00-04:00,193.6100006103516,193.66000366210935,192.6499938964844,192.6499938964844,192.6499938964844,9960,
2023-03-23 09:33:00-04:00,192.9467010498047,193.5,192.69960021972656,193.2100067138672,193.2100067138672,8447,
2023-03-23 09:34:00-04:00,193.29440307617188,193.38999938964844,193.1656951904297,193.1999969482422,193.1999969482422,3808,
2023-03-23 09:35:00-04:00,193.3800048828125,193.5,193.0601043701172,193.2550048828125,193.2550048828125,3066,
2023-03-23 09:36:00-04:00,193.2550048828125,193.3300018310547,192.9199981689453,193.3300018310547,193.3300018310547,3063,
2023-03-23 09:37:00-04:00,193.55999755859372,194.0249938964844,193.55999755859372,194.0,194.0,3012,
2023-03-23 09:38:00-04:00,194.1300048828125,194.1300048828125,193.6000061035156,193.8184967041016,193.8184967041016,2806,
2023-03-23 09:39:00-04:00,193.8600006103516,193.9600067138672,193.4199981689453,193.4199981689453,193.4199981689453,2273,
2023-03-23 09:40:00-04:00,193.3999938964844,193.5,192.8300018310547,193.00999450683597,193.00999450683597,5441,
2023-03-23 09:41:00-04:00,193.0,193.01499938964844,192.6100006103516,192.6100006103516,192.6100006103516,2317,
2023-03-23 09:42:00-04:00,192.80999755859372,192.8553924560547,192.51649475097656,192.7176971435547,192.7176971435547,2525,
2023-03-23 09:43:00-04:00,192.8600006103516,193.3699951171875,192.83999633789065,193.0500030517578,193.0500030517578,1600,
2023-03-23 09:44:00-04:00,193.02999877929688,193.22999572753903,193.02999877929688,193.22999572753903,193.22999572753903,731,
2023-03-23 09:45:00-04:00,193.0200042724609,193.45989990234372,192.9801025390625,192.9801025390625,192.9801025390625,1459,
2023-03-23 09:46:00-04:00,193.26499938964844,193.5500030517578,192.97999572753903,193.2400054931641,193.2400054931641,16377,
2023-03-23 09:47:00-04:00,192.81219482421875,192.81219482421875,192.81219482421875,192.81219482421875,192.81219482421875,410,
2023-03-23 09:48:00-04:00,192.97999572753903,193.0825042724609,192.92999267578125,192.96499633789065,192.96499633789065,1184,
2023-03-23 09:49:00-04:00,193.1000061035156,193.2100067138672,193.1000061035156,193.1150054931641,193.1150054931641,1788,
2023-03-23 09:50:00-04:00,193.3000030517578,193.3000030517578,192.52999877929688,192.52999877929688,192.52999877929688,2105,
2023-03-23 09:51:00-04:00,192.4300994873047,192.7799072265625,192.42999267578125,192.65499877929688,192.65499877929688,1966,
2023-03-23 09:52:00-04:00,192.52999877929688,192.57000732421875,192.3999938964844,192.57000732421875,192.57000732421875,15172,
2023-03-23 09:53:00-04:00,192.57000732421875,192.80499267578125,192.5,192.5800018310547,192.5800018310547,5042,
2023-03-23 09:54:00-04:00,192.4900054931641,192.7100067138672,192.38999938964844,192.5,192.5,2992,
2023-03-23 09:55:00-04:00,192.38009643554688,192.75,192.3600006103516,192.5,192.5,3092,
2023-03-23 09:56:00-04:00,192.3600006103516,192.5,192.1300048828125,192.27999877929688,192.27999877929688,2283,
2023-03-23 09:57:00-04:00,192.16000366210935,192.2350006103516,192.0,192.22999572753903,192.22999572753903,4732,
2023-03-23 09:58:00-04:00,192.1999969482422,192.3699951171875,192.13999938964844,192.3600006103516,192.3600006103516,4754,
2023-03-23 09:59:00-04:00,192.27999877929688,192.3000030517578,191.80999755859372,191.80999755859372,191.80999755859372,2577,
2023-03-23 10:00:00-04:00,191.75999450683597,192.2449951171875,191.75999450683597,192.1100006103516,192.1100006103516,12177,
2023-03-23 10:01:00-04:00,192.00999450683597,192.02999877929688,191.7100067138672,191.8000030517578,191.8000030517578,3415,
2023-03-23 10:02:00-04:00,191.83999633789065,191.83999633789065,191.52999877929688,191.75,191.75,4425,
2023-03-23 10:03:00-04:00,191.7700042724609,191.94000244140625,191.75999450683597,191.92030334472656,191.92030334472656,2806,
2023-03-23 10:04:00-04:00,191.8600006103516,191.8600006103516,191.7400054931641,191.81500244140625,191.81500244140625,1999,
2023-03-23 10:05:00-04:00,191.8350067138672,192.1499938964844,191.8350067138672,192.1499938964844,192.1499938964844,2546,
2023-03-23 10:06:00-04:00,192.0500030517578,192.3999938964844,192.0500030517578,192.31500244140625,192.31500244140625,7371,
2023-03-23 10:07:00-04:00,192.25999450683597,192.50999450683597,192.22000122070312,192.50999450683597,192.50999450683597,2671,
2023-03-23 10:08:00-04:00,192.66000366210935,192.66000366210935,192.25,192.32000732421875,192.32000732421875,4263,
2023-03-23 10:09:00-04:00,192.32000732421875,192.32000732421875,192.32000732421875,192.32000732421875,192.32000732421875,1530,
2023-03-23 10:10:00-04:00,192.32000732421875,192.6000061035156,192.27999877929688,192.4600067138672,192.4600067138672,13678,
2023-03-23 10:11:00-04:00,192.44509887695312,192.44509887695312,192.2100067138672,192.2100067138672,192.2100067138672,7450,
2023-03-23 10:12:00-04:00,192.19000244140625,192.32000732421875,192.1199951171875,192.20770263671875,192.20770263671875,6039,
2023-03-23 10:13:00-04:00,192.26499938964844,192.26499938964844,192.2100067138672,192.25999450683597,192.25999450683597,1091,
2023-03-23 10:14:00-04:00,192.25999450683597,192.25999450683597,191.91000366210935,191.9949951171875,191.9949951171875,3831,
2023-03-23 10:15:00-04:00,192.08999633789065,192.4853057861328,191.9949951171875,192.4853057861328,192.4853057861328,9204,
2023-03-23 10:16:00-04:00,192.32000732421875,192.4662933349609,192.27999877929688,192.4662933349609,192.4662933349609,4593,
2023-03-23 10:17:00-04:00,192.44500732421875,192.77999877929688,192.3000030517578,192.5,192.5,14065,
2023-03-23 10:18:00-04:00,192.5050048828125,192.5500030517578,192.3500061035156,192.5500030517578,192.5500030517578,7885,
2023-03-23 10:19:00-04:00,192.47999572753903,192.75,192.3300018310547,192.75,192.75,12663,
2023-03-23 10:20:00-04:00,192.648193359375,192.648193359375,192.3000030517578,192.3000030517578,192.3000030517578,2185,
2023-03-23 10:21:00-04:00,192.38949584960935,192.38949584960935,191.80999755859372,191.8500061035156,191.8500061035156,4824,
2023-03-23 10:22:00-04:00,191.7079925537109,191.97999572753903,191.7079925537109,191.97999572753903,191.97999572753903,2750,
2023-03-23 10:23:00-04:00,191.9900054931641,192.03500366210935,191.8300018310547,191.8699951171875,191.8699951171875,2117,
2023-03-23 10:24:00-04:00,191.9600067138672,192.05999755859372,191.9499969482422,192.0247039794922,192.0247039794922,1387,
2023-03-23 10:25:00-04:00,191.92140197753903,191.98989868164065,191.80999755859372,191.98989868164065,191.98989868164065,1168,
2023-03-23 10:26:00-04:00,191.8621063232422,192.05999755859372,191.7899932861328,191.94000244140625,191.94000244140625,3275,
2023-03-23 10:27:00-04:00,191.9378967285156,192.25,191.9378967285156,192.10499572753903,192.10499572753903,8429,
2023-03-23 10:28:00-04:00,192.1085968017578,192.13999938964844,191.97999572753903,192.1199951171875,192.1199951171875,3557,
2023-03-23 10:29:00-04:00,192.08999633789065,192.19000244140625,192.0,192.0,192.0,1631,
2023-03-23 10:30:00-04:00,192.22000122070312,192.3800048828125,192.22000122070312,192.32000732421875,192.32000732421875,3497,
2023-03-23 10:31:00-04:00,192.19000244140625,192.19000244140625,192.0,192.07000732421875,192.07000732421875,3006,
2023-03-23 10:32:00-04:00,191.88999938964844,191.8950042724609,191.5,191.5,191.5,2702,
2023-03-23 10:33:00-04:00,191.3300018310547,191.47999572753903,191.1150054931641,191.31500244140625,191.31500244140625,3477,
2023-03-23 10:34:00-04:00,191.5399932861328,191.5711975097656,191.4600067138672,191.47999572753903,191.47999572753903,1705,
2023-03-23 10:35:00-04:00,191.3699951171875,191.47999572753903,191.1499938964844,191.3000030517578,191.3000030517578,4658,
2023-03-23 10:36:00-04:00,191.41000366210935,191.41000366210935,191.1199951171875,191.1199951171875,191.1199951171875,2814,
2023-03-23 10:37:00-04:00,191.3000030517578,191.4499969482422,191.0399932861328,191.4499969482422,191.4499969482422,10274,
2023-03-23 10:38:00-04:00,191.3800048828125,191.80999755859372,191.3000030517578,191.76499938964844,191.76499938964844,4338,
2023-03-23 10:39:00-04:00,191.8600006103516,191.8699951171875,191.5865020751953,191.85499572753903,191.85499572753903,3158,
2023-03-23 10:40:00-04:00,191.9850006103516,192.07769775390625,191.8766021728516,192.07000732421875,192.07000732421875,1919,
2023-03-23 10:41:00-04:00,192.0,192.25999450683597,192.0,192.16000366210935,192.16000366210935,5070,
2023-03-23 10:42:00-04:00,192.1499938964844,192.27999877929688,192.0200042724609,192.27999877929688,192.27999877929688,2994,
2023-03-23 10:43:00-04:00,192.22999572753903,192.33770751953125,192.05999755859372,192.2700042724609,192.2700042724609,4134,
2023-03-23 10:44:00-04:00,192.17010498046875,192.19500732421875,192.0200042724609,192.0200042724609,192.0200042724609,1594,
2023-03-23 10:45:00-04:00,192.1699981689453,192.3000030517578,192.1100006103516,192.2001037597656,192.2001037597656,2388,
2023-03-23 10:46:00-04:00,192.30999755859372,192.52999877929688,192.2700042724609,192.2700042724609,192.2700042724609,4872,
2023-03-23 10:47:00-04:00,192.3500061035156,192.3500061035156,191.9951934814453,191.9951934814453,191.9951934814453,1290,
2023-03-23 10:48:00-04:00,192.1150054931641,192.12820434570312,191.9499969482422,191.9499969482422,191.9499969482422,1334,
2023-03-23 10:49:00-04:00,192.0399932861328,192.3800048828125,191.9550018310547,192.3800048828125,192.3800048828125,2486,
2023-03-23 10:50:00-04:00,192.3699951171875,192.4199981689453,192.32000732421875,192.32000732421875,192.32000732421875,3437,
2023-03-23 10:51:00-04:00,192.4398956298828,192.5399932861328,192.37429809570312,192.47000122070312,192.47000122070312,2686,
2023-03-23 10:52:00-04:00,192.47999572753903,192.5800018310547,192.47999572753903,192.5800018310547,192.5800018310547,1875,
2023-03-23 10:53:00-04:00,192.72999572753903,192.8699951171875,192.72999572753903,192.8699951171875,192.8699951171875,4618,
2023-03-23 10:54:00-04:00,192.8390045166016,192.8390045166016,192.77999877929688,192.8300018310547,192.8300018310547,1181,
2023-03-23 10:55:00-04:00,192.7550048828125,192.8999938964844,192.67999267578125,192.8999938964844,192.8999938964844,3899,
2023-03-23 10:56:00-04:00,192.97999572753903,193.0,192.75999450683597,192.83999633789065,192.83999633789065,7130,
2023-03-23 10:57:00-04:00,192.7700042724609,192.9499969482422,192.5800018310547,192.66000366210935,192.66000366210935,22278,
2023-03-23 10:59:00-04:00,192.58999633789065,192.6300048828125,192.4499969482422,192.5706024169922,192.5706024169922,5707,
2023-03-23 11:00:00-04:00,192.6499938964844,193.0500030517578,192.6499938964844,192.9600067138672,192.9600067138672,5187,
2023-03-23 11:01:00-04:00,192.8793029785156,192.97000122070312,192.8500061035156,192.97000122070312,192.97000122070312,682,
2023-03-23 11:02:00-04:00,192.97000122070312,192.97000122070312,192.6300048828125,192.6300048828125,192.6300048828125,4432,
2023-03-23 11:03:00-04:00,192.60150146484372,192.6199951171875,192.57000732421875,192.5800018310547,192.5800018310547,1902,
2023-03-23 11:04:00-04:00,192.44000244140625,192.7068023681641,192.35980224609372,192.35980224609372,192.35980224609372,1033,
2023-03-23 11:05:00-04:00,192.2899932861328,192.639892578125,192.25,192.5200042724609,192.5200042724609,13822,
2023-03-23 11:06:00-04:00,192.47999572753903,192.4900054931641,192.3600006103516,192.47999572753903,192.47999572753903,1628,
2023-03-23 11:07:00-04:00,192.5800018310547,192.5800018310547,192.3600006103516,192.5455017089844,192.5455017089844,6471,
2023-03-23 11:08:00-04:00,192.57000732421875,192.88999938964844,192.57000732421875,192.7899932861328,192.7899932861328,4930,
2023-03-23 11:09:00-04:00,192.7855987548828,192.7855987548828,192.6100006103516,192.75,192.75,2569,
2023-03-23 11:10:00-04:00,192.72000122070312,192.7400054931641,192.70069885253903,192.7400054931641,192.7400054931641,1885,
2023-03-23 11:11:00-04:00,192.7899932861328,192.8300018310547,192.6999969482422,192.6999969482422,192.6999969482422,1370,
2023-03-23 11:12:00-04:00,192.7899932861328,192.8249969482422,192.6999969482422,192.7100067138672,192.7100067138672,2007,
2023-03-23 11:13:00-04:00,192.7749938964844,192.85009765625,192.7749938964844,192.82000732421875,192.82000732421875,1407,
2023-03-23 11:14:00-04:00,192.7545928955078,192.8600006103516,192.72999572753903,192.8000030517578,192.8000030517578,2591,
2023-03-23 11:15:00-04:00,192.83999633789065,192.9149932861328,192.69000244140625,192.7899932861328,192.7899932861328,9445,
2023-03-23 11:16:00-04:00,192.84500122070312,192.84500122070312,192.63999938964844,192.72000122070312,192.72000122070312,2719,
2023-03-23 11:17:00-04:00,192.63999938964844,192.6450042724609,192.5200042724609,192.5200042724609,192.5200042724609,1911,
2023-03-23 11:18:00-04:00,192.4600067138672,192.68499755859372,192.4600067138672,192.68499755859372,192.68499755859372,5334,
2023-03-23 11:19:00-04:00,192.68499755859372,192.83999633789065,192.5800018310547,192.6699981689453,192.6699981689453,13243,
2023-03-23 11:20:00-04:00,192.7100067138672,192.94439697265625,192.7100067138672,192.9149932861328,192.9149932861328,3841,
2023-03-23 11:21:00-04:00,192.81500244140625,192.81500244140625,192.73460388183597,192.73460388183597,192.73460388183597,1235,
2023-03-23 11:22:00-04:00,192.9441070556641,193.0399932861328,192.9199981689453,192.9199981689453,192.9199981689453,1847,
2023-03-23 11:23:00-04:00,193.0,193.0399932861328,192.8300018310547,192.8300018310547,192.8300018310547,3105,
2023-03-23 11:24:00-04:00,192.8448944091797,192.8448944091797,192.8000030517578,192.8000030517578,192.8000030517578,1155,
2023-03-23 11:25:00-04:00,192.7400054931641,192.8300018310547,192.6499938964844,192.6499938964844,192.6499938964844,4117,
2023-03-23 11:26:00-04:00,192.6499938964844,192.71499633789065,192.58999633789065,192.58999633789065,192.58999633789065,1577,
2023-03-23 11:27:00-04:00,192.67990112304688,192.69000244140625,192.6260986328125,192.69000244140625,192.69000244140625,1092,
2023-03-23 11:28:00-04:00,192.7198028564453,192.7198028564453,192.57000732421875,192.5850067138672,192.5850067138672,1352,
2023-03-23 11:29:00-04:00,192.5850067138672,192.6199951171875,192.5399932861328,192.6199951171875,192.6199951171875,1435,
2023-03-23 11:30:00-04:00,192.66000366210935,192.9199981689453,192.66000366210935,192.875,192.875,4856,
2023-03-23 11:32:00-04:00,192.9499969482422,193.0,192.9199981689453,192.95880126953125,192.95880126953125,3180,
2023-03-23 11:33:00-04:00,192.94000244140625,192.94000244140625,192.77999877929688,192.8300018310547,192.8300018310547,2946,
2023-03-23 11:34:00-04:00,192.72000122070312,192.75,192.71929931640625,192.72000122070312,192.72000122070312,931,
