Datetime,Open,High,Low,Close,Adj Close,Volume,Date
2023-03-16 09:30:00-04:00,180.3650054931641,181.25,180.3000030517578,180.7700042724609,180.7700042724609,3207535,
2023-03-16 09:31:00-04:00,180.72000122070312,181.3498992919922,179.8800048828125,179.9600067138672,179.9600067138672,778782,
2023-03-16 09:32:00-04:00,179.9971923828125,180.5,179.63999938964844,180.2028961181641,180.2028961181641,586958,
2023-03-16 09:33:00-04:00,180.1649932861328,180.47999572753903,179.8800048828125,180.0688934326172,180.0688934326172,401905,
2023-03-16 09:34:00-04:00,180.0800018310547,180.10000610351562,179.52000427246094,179.64149475097656,179.64149475097656,500719,
2023-03-16 09:35:00-04:00,179.65109252929688,179.73989868164062,178.83999633789062,179.5019989013672,179.5019989013672,764925,
2023-03-16 09:36:00-04:00,179.50999450683594,179.5865020751953,178.9199981689453,179.1999969482422,179.1999969482422,378271,
2023-03-16 09:37:00-04:00,179.19500732421875,179.83999633789062,179.0,179.39500427246094,179.39500427246094,447837,
2023-03-16 09:38:00-04:00,179.42999267578125,180.08999633789062,179.3802947998047,179.7689971923828,179.7689971923828,436883,
2023-03-16 09:39:00-04:00,179.75259399414062,179.77000427246094,179.14999389648438,179.68789672851562,179.68789672851562,397601,
2023-03-16 09:40:00-04:00,179.72999572753906,180.05810546875,179.5399932861328,179.72500610351562,179.72500610351562,512084,
2023-03-16 09:41:00-04:00,179.72999572753906,179.82000732421875,179.1300048828125,179.5850067138672,179.5850067138672,468152,
2023-03-16 09:42:00-04:00,179.61300659179688,179.82000732421875,179.33999633789062,179.5399932861328,179.5399932861328,348836,
2023-03-16 09:43:00-04:00,179.49000549316406,179.8000030517578,179.18150329589844,179.4600067138672,179.4600067138672,379916,
2023-03-16 09:44:00-04:00,179.48500061035156,180.19000244140625,179.38999938964844,180.14990234375,180.14990234375,501562,
2023-03-16 09:45:00-04:00,180.1499938964844,180.83999633789065,180.1499938964844,180.4600067138672,180.4600067138672,830284,
2023-03-16 09:46:00-04:00,180.4600067138672,180.4900054931641,179.1999969482422,179.27000427246094,179.27000427246094,697534,
2023-03-16 09:47:00-04:00,179.25399780273438,179.4199981689453,178.8800048828125,178.97000122070312,178.97000122070312,618432,
2023-03-16 09:48:00-04:00,179.0,179.44000244140625,178.8800048828125,179.25,179.25,449448,
2023-03-16 09:49:00-04:00,179.3199005126953,179.6999053955078,179.24000549316406,179.35499572753906,179.35499572753906,432779,
2023-03-16 09:50:00-04:00,179.35989379882812,179.9698944091797,179.25,179.8300018310547,179.8300018310547,477212,
2023-03-16 09:51:00-04:00,179.8249969482422,180.4499969482422,179.7801055908203,180.3800048828125,180.3800048828125,497508,
